Date,Open,High,Low,Close,Volume
2016-02-19,14.640000,14.755900,14.609500,14.646100,141496800
2016-02-22,14.687275,14.777250,14.627800,14.774200,137123200
2016-02-23,14.701000,14.716250,14.418875,14.440225,127770400
2016-02-24,14.331951,14.697950,14.231300,14.655250,145022800
2016-02-25,14.647625,14.755900,14.525625,14.755900,110330800
2016-02-26,14.823000,14.948049,14.728450,14.778776,115964400
2016-02-29,14.771150,14.980076,14.739125,14.745225,140865200
2016-03-01,14.891625,15.367424,14.856550,15.330825,201628400
2016-03-02,15.327775,15.385725,15.195100,15.364375,132678400
2016-03-03,15.338450,15.510775,15.318625,15.478750,147822800
2016-03-04,15.611425,15.821875,15.458925,15.709025,184220400
2016-03-07,15.614475,15.681575,15.396400,15.535175,143315600
2016-03-08,15.368950,15.518400,15.311000,15.407075,126247600
2016-03-09,15.449775,15.490950,15.291174,15.420800,108806800
2016-03-10,15.465026,15.591600,15.272875,15.428425,134054400
2016-03-11,15.591600,15.597700,15.478750,15.594650,109632800
2016-03-14,15.541276,15.693776,15.521450,15.634299,100304400
2016-03-15,15.853900,16.039950,15.837125,15.948450,160270800
2016-03-16,15.953025,16.212275,15.949974,16.160425,153214000
2016-03-17,16.091799,16.236675,16.006400,16.134500,137682800
2016-03-18,16.216849,16.241250,16.041475,16.152800,176820800
2016-03-21,16.154325,16.416625,16.033850,16.151276,142010800
2016-03-22,16.050625,16.361725,16.044525,16.274800,129777600
2016-03-23,16.238201,16.328175,16.149750,16.184825,102814000
2016-03-24,16.084175,16.203125,15.995725,16.114675,104532000
2016-03-28,16.165000,16.193975,16.021650,16.041475,77645600
2016-03-29,15.995725,16.437975,15.994200,16.421200,124760400
2016-03-30,16.569125,16.839050,16.561500,16.707900,182404400
2016-03-31,16.732300,16.759750,16.604200,16.620975,103553600
2016-04-01,16.588950,16.775000,16.500500,16.773475,103496000
2016-04-04,16.839050,17.108975,16.816174,16.945800,149424800
2016-04-05,16.700275,16.886326,16.686550,16.746025,106314800
2016-04-06,16.810076,16.924451,16.653000,16.921400,105616400
2016-04-07,16.767375,16.839050,16.488300,16.552350,127207600
2016-04-08,16.608776,16.739924,16.495925,16.570651,94326800
2016-04-11,16.617925,16.868025,16.596575,16.625549,117630000
2016-04-12,16.674349,16.851250,16.570651,16.842100,108929200
2016-04-13,16.897000,17.131849,16.897000,17.086100,133029200
2016-04-14,17.022050,17.139475,16.977825,17.095250,101895600
2016-04-15,17.096775,17.125750,16.733826,16.752125,187756000
2016-04-18,16.605725,16.614875,16.308350,16.390701,243286000
2016-04-19,16.451700,16.470000,16.200076,16.303776,129539600
2016-04-20,16.262600,16.483724,16.174150,16.337325,122444000
2016-04-21,16.306825,16.306825,16.091799,16.160425,126210000
2016-04-22,16.014025,16.238201,15.954550,16.116200,134732400
2016-04-25,16.012500,16.111625,15.937775,16.024700,112126400
2016-04-26,15.846276,16.058250,15.846276,15.913375,224064800
2016-04-27,14.640000,15.053275,14.591200,14.917550,458408400
2016-04-28,14.885525,14.926700,14.373125,14.461575,328970800
2016-04-29,14.333475,14.444800,14.107775,14.295350,274126000
2016-05-02,14.330425,14.347200,14.091000,14.280100,192640400
2016-05-03,14.365500,14.600350,14.286200,14.514950,227325200
2016-05-04,14.518000,14.624750,14.307550,14.363975,164102000
2016-05-05,14.335000,14.345675,14.133700,14.219100,143562000
2016-05-06,14.238925,14.251125,14.007125,14.139800,174799600
2016-05-09,14.182500,14.299924,14.119974,14.150475,131745600
2016-05-10,14.232825,14.269425,14.046775,14.246550,134747200
2016-05-11,14.255701,14.269425,14.100150,14.107775,114876400
2016-05-12,14.139800,14.148950,13.644175,13.776849,305258800
2016-05-13,13.725000,13.979675,13.725000,13.804299,177571200
2016-05-16,14.089475,14.394475,13.976625,14.316700,245039200
