Date,Open,High,Low,Close,Volume
2016-02-19,22.080000,22.254800,22.034001,22.089200,152816544
2016-02-22,22.151299,22.287000,22.061600,22.282399,148093056
2016-02-23,22.172000,22.195000,21.746501,21.778701,137992032
2016-02-24,21.615401,22.167399,21.463600,22.103000,156624624
2016-02-25,22.091501,22.254800,21.907500,22.254800,119157264
2016-02-26,22.355999,22.544599,22.213400,22.289301,125241552
2016-02-29,22.277800,22.592901,22.229500,22.238701,152134416
2016-03-01,22.459500,23.177099,22.406600,23.121900,217758672
2016-03-02,23.117300,23.204700,22.917200,23.172500,143292672
2016-03-03,23.133400,23.393300,23.103499,23.345000,159648624
2016-03-04,23.545101,23.862500,23.315101,23.692300,198958032
2016-03-07,23.549700,23.650900,23.220800,23.430101,154780848
2016-03-08,23.179400,23.404800,23.092000,23.236900,136347408
2016-03-09,23.301299,23.363400,23.062099,23.257601,117511344
2016-03-10,23.324301,23.515200,23.034500,23.269100,144778752
2016-03-11,23.515200,23.524400,23.345000,23.519800,118403424
2016-03-14,23.439301,23.669301,23.409400,23.579599,108328752
2016-03-15,23.910800,24.191400,23.885500,24.053400,173092464
2016-03-16,24.060300,24.451299,24.055699,24.373100,165471120
2016-03-17,24.269599,24.488100,24.140800,24.334001,148697424
2016-03-18,24.458199,24.495000,24.193701,24.361600,190966464
2016-03-21,24.363900,24.759500,24.182200,24.359301,153371664
2016-03-22,24.207500,24.676700,24.198300,24.545600,140159808
2016-03-23,24.490401,24.626100,24.357000,24.409899,111039120
2016-03-24,24.258100,24.437500,24.124700,24.304100,112894560
2016-03-28,24.380000,24.423701,24.163799,24.193701,83857248
2016-03-29,24.124700,24.791700,24.122399,24.766400,134741232
2016-03-30,24.989500,25.396600,24.978000,25.198799,196996752
2016-03-31,25.235600,25.277000,25.042399,25.067700,111837888
2016-04-01,25.019400,25.300000,24.885999,25.297700,111775680
2016-04-04,25.396600,25.803701,25.362099,25.557601,161378784
2016-04-05,25.187300,25.467901,25.166600,25.256299,114819984
2016-04-06,25.352901,25.525401,25.115999,25.520800,114065712
2016-04-07,25.288499,25.396600,24.867601,24.964200,137384208
2016-04-08,25.049301,25.247099,24.879100,24.991801,101872944
2016-04-11,25.063100,25.440300,25.030900,25.074599,127040400
2016-04-12,25.148199,25.415000,24.991801,25.401201,117643536
2016-04-13,25.484001,25.838199,25.484001,25.769200,143671536
2016-04-14,25.672601,25.849700,25.605900,25.783000,110047248
2016-04-15,25.785300,25.829001,25.237901,25.265500,202776480
2016-04-18,25.044700,25.058499,24.596201,24.720401,262748880
2016-04-19,24.812399,24.840000,24.432901,24.589301,139902768
2016-04-20,24.527200,24.860699,24.393799,24.639899,132239520
2016-04-21,24.593900,24.593900,24.269599,24.373100,136306800
2016-04-22,24.152300,24.490401,24.062601,24.306400,145510992
2016-04-25,24.150000,24.299500,24.037300,24.168400,121096512
2016-04-26,23.899301,24.219001,23.899301,24.000500,241989984
2016-04-27,22.080000,22.703300,22.006400,22.498600,495081072
2016-04-28,22.450300,22.512399,21.677500,21.810900,355288464
2016-04-29,21.617700,21.785600,21.277300,21.560200,296056080
2016-05-02,21.613100,21.638400,21.252000,21.537200,208051632
2016-05-03,21.665999,22.020200,21.546400,21.891400,245511216
2016-05-04,21.895999,22.057000,21.578600,21.663701,177230160
2016-05-05,21.620000,21.636100,21.316400,21.445200,155046960
2016-05-06,21.475101,21.493499,21.125500,21.325600,188783568
2016-05-09,21.390000,21.567099,21.295699,21.341700,142285248
2016-05-10,21.465900,21.521100,21.185300,21.486600,145526976
2016-05-11,21.500401,21.521100,21.265800,21.277300,124066512
2016-05-12,21.325600,21.339400,20.578100,20.778199,329679504
2016-05-13,20.700000,21.084100,20.700000,20.819599,191776896
2016-05-16,21.249700,21.709700,21.079500,21.592399,264642336
2016-05-17,21.746501,21.780999,21.392300,21.502700,202681008
2016-05-18,21.656801,21.898300,21.594700,21.748799,181709568
2016-05-19,21.767200,21.767200,21.521100,21.665999,131509872
2016-05-20,21.767200,21.948900,21.739599,21.900600,138352320
2016-05-23,22.050101,22.353701,22.004100,22.178900,164240352
2016-05-24,22.360600,22.560699,22.273199,22.517000,151805664
2016-05-25,22.694100,22.940200,22.565300,22.912601,164889216
2016-05-26,22.926400,23.167901,22.687200,23.094301,243350784
2016-05-27,22.871201,23.108100,22.827500,23.080500,156993984
2016-05-31,22.908000,23.092000,22.728600,22.967800,182767104
2016-06-01,22.774599,22.894200,22.615900,22.645800,126028656
2016-06-02,22.448000,22.503199,22.224899,22.475600,173627712
2016-06-03,22.491700,22.602099,22.413499,22.521600,123141168
2016-06-06,22.537700,23.434700,22.436501,22.684899,100623600
2016-06-07,22.827500,22.970101,22.760800,22.776900,96809040
2016-06-08,22.774599,22.898799,22.696400,22.756201,90063792
2016-06-09,22.655000,22.997700,22.645800,22.919500,114918048
2016-06-10,22.661900,22.850500,22.650401,22.730900,136999728
2016-06-13,22.698701,22.797601,22.333000,22.388199,164248560
2016-06-14,22.383600,22.650401,22.252500,22.415800,137945808
2016-06-15,22.498600,22.634301,22.316900,22.342200,127203264
2016-06-16,22.183499,22.482500,22.096100,22.436501,135331776
2016-06-17,22.222601,22.229500,21.919001,21.925900,263555424
2016-06-20,22.080000,22.211100,21.856900,21.873000,148659408
2016-06-21,21.836201,22.160500,21.776400,22.059301,153560448
2016-06-22,22.137500,22.284700,21.930500,21.976501,126226512
2016-06-23,22.066201,22.146700,21.907500,22.103000,139277664
2016-06-24,21.369301,21.771801,21.309500,21.482000,325345248
