Date,Open,High,Low,Close,Volume
2016-02-19,9.120000,9.192200,9.101000,9.123800,134421960
2016-02-22,9.149450,9.205500,9.112400,9.203600,130267040
2016-02-23,9.158000,9.167500,8.982250,8.995550,121381880
2016-02-24,8.928100,9.156100,8.865400,9.129500,137771660
2016-02-25,9.124750,9.192200,9.048750,9.192200,104814260
2016-02-26,9.234000,9.311900,9.175100,9.206450,110166180
2016-02-29,9.201700,9.331850,9.181750,9.185550,133821940
2016-03-01,9.276750,9.573150,9.254900,9.550350,191546980
2016-03-02,9.548450,9.584550,9.465800,9.571250,126044480
2016-03-03,9.555100,9.662450,9.542750,9.642500,140431660
2016-03-04,9.725150,9.856250,9.630150,9.785950,175009380
2016-03-07,9.727050,9.768850,9.591200,9.677650,136149820
2016-03-08,9.574100,9.667200,9.538000,9.597850,119935220
2016-03-09,9.624450,9.650100,9.525650,9.606400,103366460
2016-03-10,9.633950,9.712800,9.514250,9.611150,127351680
2016-03-11,9.712800,9.716600,9.642500,9.714700,104151160
2016-03-14,9.681450,9.776450,9.669100,9.739400,95289180
2016-03-15,9.876200,9.992100,9.865750,9.935100,152257260
2016-03-16,9.937950,10.099450,9.936050,10.067150,145553300
2016-03-17,10.024400,10.114650,9.971200,10.051000,130798660
2016-03-18,10.102300,10.117500,9.993050,10.062400,167979760
2016-03-21,10.063350,10.226750,9.988300,10.061450,134910260
2016-03-22,9.998750,10.192550,9.994950,10.138400,123288720
2016-03-23,10.115600,10.171650,10.060500,10.082350,97673300
2016-03-24,10.019650,10.093750,9.964550,10.038650,99305400
2016-03-28,10.070000,10.088050,9.980700,9.993050,73763320
2016-03-29,9.964550,10.240050,9.963600,10.229600,118522380
2016-03-30,10.321750,10.489900,10.317000,10.408200,173284180
2016-03-31,10.423400,10.440500,10.343600,10.354050,98375920
2016-04-01,10.334100,10.450000,10.279000,10.449050,98321200
2016-04-04,10.489900,10.658050,10.475650,10.556400,141953560
2016-04-05,10.403450,10.519350,10.394900,10.431950,100999060
2016-04-06,10.471850,10.543100,10.374000,10.541200,100335580
2016-04-07,10.445250,10.489900,10.271400,10.311300,120847220
