Date,Open,High,Low,Close,Volume
2016-02-19,12.480000,12.578800,12.454000,12.485200,148571640
2016-02-22,12.520300,12.597000,12.469600,12.594400,143979360
2016-02-23,12.532000,12.545000,12.291500,12.309700,134158920
2016-02-24,12.217400,12.529400,12.131600,12.493000,152273940
2016-02-25,12.486500,12.578800,12.382500,12.578800,115847340
2016-02-26,12.636000,12.742600,12.555400,12.598300,121762620
2016-02-29,12.591800,12.769900,12.564500,12.569700,147908460
2016-03-01,12.694500,13.100100,12.664600,13.068900,211709820
2016-03-02,13.066300,13.115700,12.953200,13.097500,139312320
2016-03-03,13.075400,13.222300,13.058500,13.195000,155213940
2016-03-04,13.308100,13.487500,13.178100,13.391300,193431420
2016-03-07,13.310700,13.367900,13.124800,13.243100,150481380
2016-03-08,13.101400,13.228800,13.052000,13.133900,132559980
2016-03-09,13.170300,13.205400,13.035100,13.145600,114247140
2016-03-10,13.183300,13.291200,13.019500,13.152100,140757120
2016-03-11,13.291200,13.296400,13.195000,13.293800,115114440
2016-03-14,13.248300,13.378300,13.231400,13.327600,105319620
2016-03-15,13.514800,13.673400,13.500500,13.595400,168284340
2016-03-16,13.599300,13.820300,13.596700,13.776100,160874700
2016-03-17,13.717600,13.841100,13.644800,13.754000,144566940
2016-03-18,13.824200,13.845000,13.674700,13.769600,185661840
2016-03-21,13.770900,13.994500,13.668200,13.768300,149111340
2016-03-22,13.682500,13.947700,13.677300,13.873600,136266480
2016-03-23,13.842400,13.919100,13.767000,13.796900,107954700
2016-03-24,13.711100,13.812500,13.635700,13.737100,109758600
2016-03-28,13.780000,13.804700,13.657800,13.674700,81527880
2016-03-29,13.635700,14.012700,13.634400,13.998400,130998420
2016-03-30,14.124500,14.354600,14.118000,14.242800,191524620
2016-03-31,14.263600,14.287000,14.154400,14.168700,108731280
2016-04-01,14.141400,14.300000,14.066000,14.298700,108670800
2016-04-04,14.354600,14.584700,14.335100,14.445600,156896040
2016-04-05,14.236300,14.394900,14.224600,14.275300,111630540
2016-04-06,14.329900,14.427400,14.196000,14.424800,110897220
2016-04-07,14.293500,14.354600,14.055600,14.110200,133567980
2016-04-08,14.158300,14.270100,14.062100,14.125800,99043140
2016-04-11,14.166100,14.379300,14.147900,14.172600,123511500
2016-04-12,14.214200,14.365000,14.125800,14.357200,114375660
2016-04-13,14.404000,14.604200,14.404000,14.565200,139680660
2016-04-14,14.510600,14.610700,14.472900,14.573000,106990380
2016-04-15,14.574300,14.599000,14.264900,14.280500,197143800
2016-04-18,14.155700,14.163500,13.902200,13.972400,255450300
2016-04-19,14.024400,14.040000,13.809900,13.898300,136016580
2016-04-20,13.863200,14.051700,13.787800,13.926900,128566200
2016-04-21,13.900900,13.900900,13.717600,13.776100,132520500
2016-04-22,13.651300,13.842400,13.600600,13.738400,141469020
2016-04-25,13.650000,13.734500,13.586300,13.660400,117732720
2016-04-26,13.508300,13.689000,13.508300,13.565500,235268040
2016-04-27,12.480000,12.832300,12.438400,12.716600,481328820
2016-04-28,12.689300,12.724400,12.252500,12.327900,345419340
2016-04-29,12.218700,12.313600,12.026300,12.186200,287832300
2016-05-02,12.216100,12.230400,12.012000,12.173200,202272420
2016-05-03,12.246000,12.446200,12.178400,12.373400,238691460
2016-05-04,12.376000,12.467000,12.196600,12.244700,172307100
2016-05-05,12.220000,12.229100,12.048400,12.121200,150740100
2016-05-06,12.138100,12.148500,11.940500,12.053600,183539580
2016-05-09,12.090000,12.190100,12.036700,12.062700,138332880
2016-05-10,12.132900,12.164100,11.974300,12.144600,141484560
2016-05-11,12.152400,12.164100,12.019800,12.026300,120620220
2016-05-12,12.053600,12.061400,11.631100,11.744200,320521740
2016-05-13,11.700000,11.917100,11.700000,11.767600,186449760
2016-05-16,12.010700,12.270700,11.914500,12.204400,257291160
2016-05-17,12.291500,12.311000,12.091300,12.153700,197050980
2016-05-18,12.240800,12.377300,12.205700,12.292800,176662080
2016-05-19,12.303200,12.303200,12.164100,12.246000,127856820
2016-05-20,12.303200,12.405900,12.287600,12.378600,134509200
2016-05-23,12.463100,12.634700,12.437100,12.535900,159678120
2016-05-24,12.638600,12.751700,12.589200,12.727000,147588840
2016-05-25,12.827100,12.966200,12.754300,12.950600,160308960
2016-05-26,12.958400,13.094900,12.823200,13.053300,236591040
2016-05-27,12.927200,13.061100,12.902500,13.045500,152633040
2016-05-31,12.948000,13.052000,12.846600,12.981800,177690240
2016-06-01,12.872600,12.940200,12.782900,12.799800,122527860
2016-06-02,12.688000,12.719200,12.561900,12.703600,168804720
2016-06-03,12.712700,12.775100,12.668500,12.729600,119720580
2016-06-06,12.738700,13.245700,12.681500,12.821900,97828500
2016-06-07,12.902500,12.983100,12.864800,12.873900,94119900
2016-06-08,12.872600,12.942800,12.828400,12.862200,87562020
2016-06-09,12.805000,12.998700,12.799800,12.954500,111725880
2016-06-10,12.808900,12.915500,12.802400,12.847900,133194180
2016-06-13,12.829700,12.885600,12.623000,12.654200,159686100
2016-06-14,12.651600,12.802400,12.577500,12.669800,134113980
2016-06-15,12.716600,12.793300,12.613900,12.628200,123669840
2016-06-16,12.538500,12.707500,12.489100,12.681500,131572560
2016-06-17,12.560600,12.564500,12.389000,12.392900,256234440
2016-06-20,12.480000,12.554100,12.353900,12.363000,144529980
2016-06-21,12.342200,12.525500,12.308400,12.468300,149294880
2016-06-22,12.512500,12.595700,12.395500,12.421500,122720220
2016-06-23,12.472200,12.517700,12.382500,12.493000,135408840
2016-06-24,12.078300,12.305800,12.044500,12.142000,316307880
2016-06-27,12.090000,12.096500,11.895000,11.965200,191056320
2016-06-28,12.077000,12.175800,11.978200,12.166700,169868580
2016-06-29,12.216100,12.291500,12.171900,12.272000,153430200
2016-06-30,12.277200,12.450100,12.259000,12.428000,150512880
2016-07-01,12.413700,12.541100,12.392900,12.465700,109311300
2016-07-05,12.400700,12.402000,12.279800,12.348700,116361840
2016-07-06,12.298000,12.435800,12.268100,12.418900,129986220
2016-07-07,12.441000,12.545000,12.430600,12.472200,105586320
2016-07-08,12.543700,12.595700,12.486500,12.568400,121430820
2016-07-11,12.577500,12.694500,12.574900,12.607400,99938580
2016-07-12,12.632100,12.701000,12.625600,12.664600,101503500
2016-07-13,12.663300,12.697100,12.589200,12.593100,108747240
2016-07-14,12.660700,12.868700,12.651600,12.842700,163459800
2016-07-15,12.859600,12.909000,12.805000,12.841400,126575400
2016-07-18,12.831000,13.016900,12.818000,12.977900,153274380
2016-07-19,12.942800,13.000000,12.914200,12.983100,99875580
2016-07-20,13.000000,13.059800,12.966200,12.994800,110359200
2016-07-21,12.977900,13.130000,12.886900,12.925900,137348400
2016-07-22,12.903800,12.909000,12.780300,12.825800,118917540
2016-07-25,12.772500,12.849200,12.599600,12.654200,169608180
2016-07-26,12.586600,12.736100,12.534600,12.567100,236207160
2016-07-27,13.555100,13.565500,13.357500,13.383500,387848160
2016-07-28,13.367900,13.578500,13.366600,13.564200,167453160
2016-07-29,13.544700,13.591500,13.478400,13.547300,116481540
2016-08-01,13.573300,13.799500,13.573300,13.786500,160305180
2016-08-02,13.786500,13.789100,13.520000,13.582400,142029720
2016-08-03,13.625300,13.759200,13.620100,13.752700,126850920
2016-08-04,13.725400,13.780000,13.686400,13.763100,115116540
2016-08-05,13.815100,13.994500,13.803400,13.972400,170324280
2016-08-08,13.977600,14.088100,13.930800,14.088100,117756240
2016-08-09,14.069900,14.162200,14.041300,14.145300,110523840
2016-08-10,14.132300,14.157000,14.008800,14.040000,100835700
2016-08-11,14.107600,14.160900,14.020500,14.030900,115434900
2016-08-12,14.011400,14.097200,14.011400,14.063400,78373680
2016-08-15,14.058200,14.240200,14.050400,14.232400,108646440
2016-08-16,14.251900,14.329900,14.197300,14.219400,141936480
2016-08-17,14.183000,14.218100,14.084200,14.198600,106495200
2016-08-18,14.199900,14.248000,14.172600,14.180400,92335740
2016-08-19,14.140100,14.259700,14.086800,14.216800,106546020
2016-08-22,14.151800,14.183000,14.020500,14.106300,108444840
2016-08-23,14.116700,14.211600,14.108900,14.150500,89282340
2016-08-24,14.114100,14.137500,13.998400,14.043900,99435420
2016-08-25,13.960700,14.024400,13.868400,13.984100,105362040
2016-08-26,13.963300,14.033500,13.820300,13.902200,116618460
2016-08-29,13.860600,13.967200,13.817700,13.886600,104875260
2016-08-30,13.754000,13.845000,13.715000,13.780000,104428380
2016-08-31,13.735800,13.854100,13.733200,13.793000,124582080
2016-09-01,13.798200,13.884000,13.730600,13.874900,112146300
2016-09-02,14.001000,14.040000,13.886600,14.004900,112570500
2016-09-06,14.027000,14.079000,13.976300,14.001000,112897680
2016-09-07,14.017900,14.138800,13.919100,14.086800,177930060
2016-09-08,13.942500,13.945100,13.681200,13.717600,222608400
2016-09-09,13.603200,13.743600,13.406900,13.406900,195539400
2016-09-12,13.344500,13.743600,13.328900,13.707200,190229760
2016-09-13,13.976300,14.142700,13.941200,14.033500,261140040
2016-09-14,14.134900,14.693900,14.118000,14.530100,465732540
2016-09-15,14.801800,15.044900,14.753700,15.024100,377931120
2016-09-16,14.965600,15.096900,14.825200,14.939600,335524980
2016-09-19,14.974700,15.103400,14.722500,14.765400,197496600
2016-09-20,14.696500,14.835600,14.626300,14.764100,144960060
2016-09-21,14.800500,14.818700,14.617200,14.761500,151213440
2016-09-22,14.865500,14.942200,14.820000,14.900600,130510800
2016-09-23,14.874600,14.922700,14.501500,14.652300,220421040
